,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
605,21,5,24715,1610921717000,3115,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
606,2,5,24295,1611009057000,2695,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
607,266,5,23959,1614534196000,2359,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
608,142,5,23535,1601852246000,1935,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
609,875,5,22865,1613848827000,1265,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
610,18,5,22245,1576477240000,645,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
611,28,4,21423,1614599764000,8823,177,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
612,110,4,21248,1605714380000,8648,352,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
613,54,4,21151,1612749018000,8551,449,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
614,29,4,20414,1612480586000,7814,1186,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
615,60,4,19974,1614395989000,7374,1626,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
616,90,4,19000,1518377469000,6400,2600,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
617,25,4,18722,1560359177000,6122,2878,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
618,120,4,18492,1611691381000,5892,3108,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
619,43,4,18030,1612640649000,5430,3570,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
620,42,4,17486,1605106679000,4886,4114,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
621,112,4,17318,1615162089000,4718,4282,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
622,99,4,16942,1605051583000,4342,4658,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
623,1,4,16650,1595123518000,4050,4950,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
624,119,4,16266,1603459365000,3666,5334,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
625,59,4,15729,1614556426000,3129,5871,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
626,12,4,14931,1611702297000,2331,6669,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
627,246,4,14916,1615153794000,2316,6684,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
628,154,4,14155,1600049766000,1555,7445,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
629,432,4,14069,1614103385000,1469,7531,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
630,62,4,13703,1609545538000,1103,7897,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
631,107,4,13675,1614393529000,1075,7925,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
632,421,4,13592,1611028906000,992,8008,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
633,163,4,13536,1610862060000,936,8064,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
634,122,4,13511,1608221084000,911,8089,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
635,30,4,13129,1606136197000,529,8471,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
636,23,3,12233,1614479250000,6233,367,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
637,57,3,12183,1608335273000,6183,417,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
638,133,3,11901,1612743035000,5901,699,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
639,115,3,11838,1599852726000,5838,762,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
640,111,3,11794,1599011272000,5794,806,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
641,78,3,11694,1530904265000,5694,906,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
642,3,3,11688,1614802339000,5688,912,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
643,26,3,10776,1612907686000,4776,1824,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
644,20,3,10686,1598276283000,4686,1914,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
645,102,3,10088,1593522666000,4088,2512,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
646,85,3,9855,1610918588000,3855,2745,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
647,150,3,9689,1615085844000,3689,2911,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
648,106,3,9456,1612479423000,3456,3144,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
649,91,3,9375,1610851708000,3375,3225,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
650,41,3,9369,1614819976000,3369,3231,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
651,32,3,8942,1607880186000,2942,3658,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
652,223,3,8805,1575939542000,2805,3795,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
653,876,3,8369,1612487641000,2369,4231,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
654,77,3,8077,1615214753000,2077,4523,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
655,254,3,7900,1608050137000,1900,4700,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
656,117,3,7860,1606014347000,1860,4740,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
657,58,3,7853,1607734684000,1853,4747,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
658,17,3,7834,1609107443000,1834,4766,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
659,68,3,7807,1594086204000,1807,4793,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
660,4,3,7755,1594586651000,1755,4845,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
661,10,3,7706,1609712868000,1706,4894,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
662,89,3,7525,1614819094000,1525,5075,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
663,555,3,7363,1605888175000,1363,5237,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
664,63,3,7313,1606786888000,1313,5287,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
665,48,3,7213,1602978578000,1213,5387,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
666,86,3,7136,1602602383000,1136,5464,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
667,72,3,6884,1607036391000,884,5716,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
668,203,3,6508,1610844651000,508,6092,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
669,136,3,6421,1606953174000,421,6179,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
670,15,3,6383,1598465641000,383,6217,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
671,143,3,6374,1567035253000,374,6226,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
672,75,3,6348,1580025386000,348,6252,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
673,44,3,6175,1530561697000,175,6425,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
674,497,3,6100,1603598146000,100,6500,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
675,235,3,6090,1613933756000,90,6510,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
676,31,3,6075,1595099451000,75,6525,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
677,34,3,6034,1608263810000,34,6566,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
678,14,2,5983,1600909387000,4183,17,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
679,518,2,5942,1610839226000,4142,58,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
680,101,2,5933,1609256283000,4133,67,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
681,240,2,5681,1579818714000,3881,319,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
682,33,2,5642,1609720424000,3842,358,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
683,6,2,5622,1585287236000,3822,378,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
684,27,2,5486,1615088296000,3686,514,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
685,19,2,5388,1514505991000,3588,612,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
686,516,2,5383,1600136563000,3583,617,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
687,201,2,5350,1514670323000,3550,650,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
688,360,2,5341,1612815043000,3541,659,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
689,16,2,5000,1481138884000,3200,1000,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
690,113,2,4696,1584463421000,2896,1304,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
691,9,2,4576,1606527323000,2776,1424,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
692,350,2,4172,1602774449000,2372,1828,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
693,40,2,3803,1587423525000,2003,2197,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
694,56,2,3546,1614478068000,1746,2454,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
695,523,2,3540,1591647522000,1740,2460,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
696,83,2,3255,1599975015000,1455,2745,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
697,161,2,3223,1603891158000,1423,2777,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
698,82,2,3071,1605881798000,1271,2929,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
699,36,2,2530,1527390674000,730,3470,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
700,427,2,2480,1599188714000,680,3520,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
701,234,2,2286,1612810722000,486,3714,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
702,420,2,2231,1612707727000,431,3769,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
703,74,2,2009,1602589127000,209,3991,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
704,267,2,1969,1532758266000,169,4031,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
705,37,1,1111,1489002769000,1111,689,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
706,147,1,773,1606439120000,773,1027,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
707,526,1,223,1612726166000,223,1577,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
