index,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId,date
2259,120,1,796,1603263482000,796,1004,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2260,157,1,789,1613623575000,789,1011,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2261,17,1,784,1581525588000,784,1016,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2262,63,1,759,1581529004000,759,1041,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2263,85,1,745,1606785669000,745,1055,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2264,141,1,740,1542920311000,740,1060,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2265,142,1,728,1581733823000,728,1072,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2266,6,1,715,1610719526000,715,1085,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2267,90,1,702,1582954155000,702,1098,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2268,64,1,697,1592251988000,697,1103,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2269,126,1,696,1580439192000,696,1104,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2270,268,1,659,1582080919000,659,1141,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2271,68,1,652,1580832189000,652,1148,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2272,36,1,651,1580746372000,651,1149,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2273,106,1,643,1614519452000,643,1157,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2274,77,1,641,1585975210000,641,1159,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2275,876,1,622,1597094798000,622,1178,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2276,121,1,576,1580925357000,576,1224,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2277,102,1,551,1582252287000,551,1249,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2278,26,1,454,1580573848000,454,1346,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2279,75,1,188,1607018492000,188,1612,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2280,41,1,162,1592278251000,162,1638,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2281,56,1,140,1612761509000,140,1660,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2282,8,1,135,1586139573000,135,1665,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2283,86,1,126,1572828556000,126,1674,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2284,777,1,126,1609547275000,126,1674,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2285,201,1,120,1572123040000,120,1680,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2286,32,1,113,1606158696000,113,1687,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2287,266,1,104,1591821510000,104,1696,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2288,40,1,99,1543017343000,99,1701,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2289,59,1,95,1585978258000,95,1705,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
2290,240,1,89,1581903081000,89,1711,0,0,HnsKh0zI1upWxzMe_wKOUJ4vFBTMgY-HGVegmx27jE5fcX0,2021-03-14
0,44,5,257379,1614800787000,235779,0,1,2,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
1,412,5,36294,1614502499000,14694,0,1,2,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
2,18,5,28762,1592476187000,7162,0,0,2,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
3,27,5,22286,1602960399000,686,0,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
4,11,4,21474,1589457086000,8874,126,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
5,432,4,20099,1604398520000,7499,1501,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
6,51,4,16566,1578947540000,3966,5034,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
7,37,4,14578,1597243969000,1978,7022,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
8,117,4,13972,1612900083000,1372,7628,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
9,17,3,11855,1602965009000,5855,745,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
10,235,3,8601,1614010984000,2601,3999,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
11,119,3,8425,1586231580000,2425,4175,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
12,63,3,6767,1612204445000,767,5833,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
13,7,3,6722,1586624539000,722,5878,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
14,69,3,6318,1592468298000,318,6282,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
15,498,3,6166,1582006530000,166,6434,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
16,31,2,5960,1507608552000,4160,40,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
17,16,2,5458,1601013216000,3658,542,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
18,8,2,5117,1604374823000,3317,883,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
19,254,2,4954,1506350110000,3154,1046,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
20,84,2,4117,1602966609000,2317,1883,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
21,67,2,4109,1592473956000,2309,1891,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
22,40,2,3960,1605712692000,2160,2040,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
23,80,2,3519,1604295735000,1719,2481,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
24,145,2,3399,1586518260000,1599,2601,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
25,89,2,3263,1610732037000,1463,2737,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
26,43,2,3239,1604239450000,1439,2761,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
27,74,2,3153,1594086233000,1353,2847,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
28,78,2,3153,1610722012000,1353,2847,1,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
29,32,2,2578,1597189227000,778,3422,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
30,13,2,2450,1586768323000,650,3550,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
31,147,2,2218,1612286356000,418,3782,1,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
32,22,2,2049,1592478945000,249,3951,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
33,86,2,2033,1569095582000,233,3967,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
34,266,1,1537,1581830493000,1537,263,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
35,133,1,1465,1602962737000,1465,335,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
36,21,1,1266,1506713900000,1266,534,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
37,54,1,1244,1598750781000,1244,556,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
38,15,1,1235,1581639710000,1235,565,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
39,555,1,1127,1604638305000,1127,673,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
40,1,1,1113,1602612708000,1113,687,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
41,41,1,1072,1506396782000,1072,728,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
42,36,1,961,1504545467000,961,839,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
43,114,1,883,1506204122000,883,917,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
44,75,1,558,1506357175000,558,1242,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
45,20,1,388,1507518716000,388,1412,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
46,497,1,293,1604738742000,293,1507,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
47,113,1,230,1504673814000,230,1570,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
48,202,1,207,1505969261000,207,1593,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
49,526,1,200,1612379449000,200,1600,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
50,350,1,166,1610841981000,166,1634,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
51,222,1,146,1467755950000,146,1654,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
52,23,1,134,1506911772000,134,1666,0,0,wDRJGvwDGlfNRdk6mjxhtLkzmoAj5mZoEOGaooyO9tiDBg,2021-03-15
53,412,7,860727,1615759350000,839127,0,1,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
54,25,7,367340,1615504642000,345740,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
55,89,7,115751,1615590905000,94151,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
56,103,7,111756,1615514812000,90156,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
57,119,5,110744,1611815983000,89144,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
58,157,7,108883,1614140928000,87283,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
59,121,7,98773,1611544347000,77173,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
60,111,6,86480,1614989981000,64880,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
61,238,7,86443,1614285655000,64843,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
62,63,5,85270,1614462065000,63670,0,1,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
63,201,7,84821,1613701562000,63221,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
64,497,7,78353,1594514799000,56753,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
65,40,6,74552,1605062275000,52952,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
66,64,5,72139,1609901505000,50539,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
67,53,7,64436,1602956833000,42836,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
68,267,6,61741,1576261502000,40141,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
69,555,7,61626,1615781126000,40026,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
70,81,5,60910,1613796616000,39310,0,1,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
71,432,7,60767,1601368778000,39167,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
72,222,5,57188,1606877557000,35588,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
73,202,5,56150,1615008817000,34550,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
74,117,5,53405,1607050752000,31805,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
75,43,7,50841,1615167154000,29241,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
76,67,5,49926,1615165506000,28326,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
77,115,7,48956,1608370192000,27356,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
78,8,6,48734,1615261942000,27134,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
79,61,5,47169,1610274224000,25569,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
80,112,5,46391,1611275660000,24791,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
81,268,6,43377,1614992461000,21777,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
82,76,5,42655,1611822194000,21055,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
83,99,5,42018,1609094867000,20418,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
84,51,5,41354,1613794631000,19754,0,1,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
85,101,5,39401,1615257607000,17801,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
86,104,5,39016,1614230361000,17416,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
87,92,5,37951,1615336940000,16351,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
88,12,5,36719,1614561667000,15119,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
89,15,5,36547,1609703244000,14947,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
90,75,5,36380,1615413615000,14780,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
91,131,6,35732,1613676739000,14132,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
92,41,5,35356,1608386013000,13756,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
93,1,6,35137,1611539333000,13537,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
94,79,5,35119,1607638531000,13519,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
95,30,5,35108,1613860019000,13508,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
96,105,5,34835,1615010324000,13235,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
97,126,5,33331,1611037383000,11731,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
98,9,5,31031,1610677776000,9431,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
99,254,5,30077,1605073611000,8477,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
100,91,5,28888,1613809319000,7288,0,1,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
101,236,5,28584,1615072043000,6984,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
102,420,5,27267,1515598645000,5667,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
103,110,5,26719,1615164167000,5119,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
104,143,5,26625,1613807716000,5025,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
105,114,5,26323,1604469574000,4723,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
106,60,5,26274,1610838801000,4674,0,0,2,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
107,3,5,26191,1604473957000,4591,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
108,78,5,25850,1607745767000,4250,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
109,26,5,25752,1614495119000,4152,0,1,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
110,98,5,24982,1606376818000,3382,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
111,4,5,24845,1609724234000,3245,0,0,1,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
112,45,5,24110,1608449886000,2510,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
113,90,5,23178,1615162386000,1578,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
114,33,5,22762,1610657017000,1162,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
115,161,5,22750,1608109122000,1150,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
116,106,5,22719,1614463213000,1119,0,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
117,7,4,21464,1615691236000,8864,136,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
118,102,4,20807,1597131965000,8207,793,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
119,5,4,20398,1587863896000,7798,1202,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
120,13,4,19978,1614750756000,7378,1622,1,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
121,42,4,19823,1601430378000,7223,1777,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
122,127,4,19817,1614049037000,7217,1783,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
123,113,4,19774,1509065618000,7174,1826,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
124,69,4,19595,1615523224000,6995,2005,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
125,59,4,19030,1613810444000,6430,2570,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
126,37,4,18911,1603241224000,6311,2689,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
127,96,4,18334,1610695109000,5734,3266,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
128,134,4,18143,1615783039000,5543,3457,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
129,22,4,18078,1614148949000,5478,3522,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
130,80,4,17544,1613864671000,4944,4056,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
131,29,4,16742,1586573509000,4142,4858,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
132,24,4,16425,1607724477000,3825,5175,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
133,21,4,16187,1613812030000,3587,5413,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
134,122,4,15745,1613791490000,3145,5855,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
135,39,4,15200,1614810144000,2600,6400,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
136,62,4,15011,1607827515000,2411,6589,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
137,245,4,14988,1603237341000,2388,6612,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
138,50,4,14941,1606875096000,2341,6659,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
139,2,4,14802,1611541548000,2202,6798,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
140,44,4,14728,1593404055000,2128,6872,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
141,133,4,14115,1609092386000,1515,7485,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
142,68,4,14029,1605304336000,1429,7571,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
143,16,4,14017,1606983284000,1417,7583,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
144,17,4,13988,1615245090000,1388,7612,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
145,54,4,13317,1613723887000,717,8283,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
146,84,4,13075,1613880445000,475,8525,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
147,498,4,12855,1608378987000,255,8745,0,0,ln2qfChfe1JYt6NX91DmwHcVjZ2JEm4DgJZVWMhmiVlz8g,2021-03-15
